OrderDate,OrderNo,ItemName,PendingQty,Rate,ValueAmount,DueOn,DueDays
2025-09-08,SO/2025-26/1757,GC 0.35 x 800 x 08,,514.40,-2572.00,2025-09-13,192
2025-09-08,SO/2025-26/1760,GC  0.25 x 800 x 08,,398.31,-1194.93,2025-09-13,192
2025-09-08,SO/2025-26/1760,GC  0.25 x 800 x 09,,447.46,-1789.84,2025-09-13,192
2025-09-08,SO/2025-26/1760,GC 0.30 x 800 x 07,,392.37,-1177.11,2025-09-13,192
2025-09-08,SO/2025-26/1760,GC 0.30 x 800 x 08,,462.71,-2313.55,2025-09-13,192
2025-09-08,SO/2025-26/1760,GC 0.30 x 800 x 09,,516.95,-4652.55,2025-09-13,192
2025-09-08,SO/2025-26/1760,GC 0.30 x 800 x 12,,666.10,-1332.20,2025-09-13,192
2025-09-08,SO/2025-26/1760,GC 0.35 x 800 x 12,,781.35,-4688.10,2025-09-13,192
2025-09-08,SO/2025-26/1768,GC 0.35 x 800 x 14,,903.38,-9033.80,2025-09-13,192
2025-09-08,SO/2025-26/1768,GC 0.35 x 800 x 07,,444.91,-8898.20,2025-09-13,192
2025-09-08,SO/2025-26/1768,GC 0.40 x 800 x 12,,859.32,-10311.84,2025-09-13,192
2025-09-08,SO/2025-26/1768,GC  0.25 x 800 x 08,,398.31,-2389.86,2025-09-13,192
2025-09-08,SO/2025-26/1768,GC 0.30 x 800 x 12,,666.10,-1332.20,2025-09-13,192
2025-09-10,SO/2025-26/1775,GC 0.45 x 1220 x 06,,748.31,-748.31,2025-09-15,190
2025-09-10,SO/2025-26/1778,GC  0.25 x 800 x 12,,580.50,-580.50,2025-09-15,190
2025-09-10,SO/2025-26/1778,GC  0.25 x 800 x 08,,398.31,-398.31,2025-09-15,190
2025-09-10,SO/2025-26/1778,GC 0.35 x 800 x 08,,514.40,-514.40,2025-09-15,190
2025-09-10,SO/2025-26/1778,GP Sheet Flashing 0.25mm GP 02 0.25x300x3660mm,,227.12,-1589.84,2025-09-15,190
2025-09-10,SO/2025-26/1779,GC  0.25 x 800 x 12,,580.50,-1161.00,2025-09-15,190
2025-09-10,SO/2025-26/1779,GC 0.30 x 800 x 08,,462.71,-1388.13,2025-09-15,190
2025-09-10,SO/2025-26/1779,GC 0.30 x 800 x 10,,574.58,-8044.12,2025-09-15,190
2025-09-10,SO/2025-26/1779,GP Sheet Flashing 0.25mm GP 02 0.25x300x3660mm,,210.17,-10508.50,2025-09-15,190
2025-09-10,SO/2025-26/1780,GC 0.30 x 800 x 12,,666.10,-1332.20,2025-09-15,190
2025-09-10,SO/2025-26/1780,GC 0.35 x 800 x 08,,514.40,-514.40,2025-09-15,190
2025-09-10,SO/2025-26/1781,GC  0.25 x 800 x 08,,398.31,-1593.24,2025-09-15,190
2025-09-10,SO/2025-26/1782,GC 0.35 x 910 x 08,,619.49,-1858.47,2025-09-15,190
2025-09-10,SO/2025-26/1791,GP Sheet Flashing 0.25mm GP 0.25x450x1830mm,,170.34,-3236.46,2025-09-15,190
2025-09-10,SO/2025-26/1792,GP Sheet Flashing 0.30mm GP02 0.30x300x2440mm,,176.27,-1762.70,2025-09-12,193
2025-09-11,SO/2025-26/1793,GC 0.30 x 800 x 07,,392.37,-392.37,2025-09-16,189
2025-09-11,SO/2025-26/1793,GC 0.30 x 800 x 10,,574.58,-20110.30,2025-09-16,189
2025-09-11,SO/2025-26/1793,GC 0.35 x 800 x 08,,514.40,-23662.40,2025-09-16,189
2025-09-11,SO/2025-26/1793,GC 0.35 x 800 x 10,,643.22,-45025.40,2025-09-16,189
2025-09-11,SO/2025-26/1793,GC 0.35 x 800 x 12,,781.35,-16408.35,2025-09-16,189
2025-09-11,SO/2025-26/1794,GC 0.35 x 800 x 08,,514.40,-1028.80,2025-09-16,189
2025-09-11,SO/2025-26/1794,GC 0.45 x 1220 x 12,,1446.61,-2893.22,2025-09-16,189
2025-09-11,SO/2025-26/1794,GC 0.35 x 910 x 07,,494.07,-14822.10,2025-09-16,189
2025-09-11,SO/2025-26/1796,GC 0.30 x 800 x 07,,392.37,-784.74,2025-09-16,189
2025-09-11,SO/2025-26/1796,GP Sheet Flashing 0.30mm GP02 0.30x300x2440mm,,176.27,-1057.62,2025-09-12,193
2025-09-11,SO/2025-26/1800,GC 0.35 x 1220 x 06,,579.66,-2318.64,2025-09-16,189
2025-09-11,SO/2025-26/1801,GC 0.35 x 1220 x 06,,579.66,-1159.32,2025-09-16,189
2025-09-12,SO/2025-26/1791,GP Sheet Flashing 0.25mm GP 02 0.25x300x3660mm,,210.17,-4203.40,2025-09-15,190
2025-09-12,SO/2025-26/1792,GC 0.50 x 840 x 09,,777.97,-6223.76,2025-09-15,190
2025-09-12,SO/2025-26/1792,GC 0.45 x 1220 x 07,,838.14,-11733.96,2025-09-15,190
2025-09-12,SO/2025-26/1796,GC 0.45 x 1220 x 07,,838.14,-50288.40,2025-09-16,189
2025-09-12,SO/2025-26/1796,GC 0.45 x 1220 x 14,,1666.95,-16669.50,2025-09-16,189
2025-09-12,SO/2025-26/1796,GP Sheet Flashing 0.25mm GP 02 0.25x300x3660mm,,210.17,-6305.10,2025-09-16,189
2025-09-12,SO/2025-26/1801,GC 0.30 x 1220 x 07,,587.29,-23491.60,2025-09-16,189
2025-09-12,SO/2025-26/1806,GC  0.25 x 800 x 12,,580.50,-1741.50,2025-09-17,188
2025-09-12,SO/2025-26/1806,GC 0.30 x 800 x 07,,392.37,-19618.50,2025-09-17,188
2025-09-12,SO/2025-26/1808,GC 0.35 x 1220 x 10,,971.18,-971.18,2025-09-17,188
2025-09-12,SO/2025-26/1808,GC 0.50 x 1220 x 10,,1383.90,-4151.70,2025-09-17,188
2025-09-12,SO/2025-26/1808,GC 0.60 x 1220 x 14,,2225.42,-2225.42,2025-09-17,188
2025-09-12,SO/2025-26/1816,"L Socket Handle 18"" (450MM)-1/2""Sq Driv",,349.84,-1399.36,2025-09-17,188
2025-09-13,SO/2025-26/1819,Grease Bucket_6 Kg Without Wheel,,2438.00,-2438.00,2025-09-18,187
2025-09-13,SO/2025-26/1824,Files250mmFlatBastardFLAT250,,90.90,-1818.00,2025-09-18,187
2025-09-13,SO/2025-26/1829,GC 0.30 x 800 x 14,,778.81,-1557.62,2025-09-18,187
2025-09-13,SO/2025-26/1830,GC  0.25 x 800 x 07,,344.92,-1034.76,2025-09-18,187
2025-09-13,SO/2025-26/1830,GC  0.25 x 800 x 08,,398.31,-2389.86,2025-09-18,187
2025-09-13,SO/2025-26/1830,GC  0.25 x 800 x 09,,447.46,-17898.40,2025-09-18,187
2025-09-13,SO/2025-26/1830,GC  0.25 x 800 x 10,,486.44,-17025.40,2025-09-18,187
2025-09-13,SO/2025-26/1830,GC 0.30 x 800 x 08,,462.71,-6940.65,2025-09-18,187
2025-09-13,SO/2025-26/1830,GC 0.30 x 800 x 10,,574.58,-12066.18,2025-09-18,187
2025-09-13,SO/2025-26/1830,GC 0.45 x 840 x 14,,1144.07,-3432.21,2025-09-18,187
2025-09-13,SO/2025-26/1835,RingSpanner18X19,,100.05,-500.25,2025-09-18,187
2025-09-14,SO/2025-26/1841,RingSpanner18X19,,100.05,-500.25,2025-09-19,186
2025-09-14,SO/2025-26/1842,DOESpanner14X15,,32.09,-641.80,2025-09-19,186
2025-09-14,SO/2025-26/1842,DOESpanner16X17,,39.01,-1560.40,2025-09-19,186
2025-09-14,SO/2025-26/1842,D O E Spanner 18x19,,51.60,-1032.00,2025-09-19,186
2025-09-14,SO/2025-26/1842,Ring Spanner 8x9,,40.90,-409.00,2025-09-19,186
2025-09-14,SO/2025-26/1842,RingSpanner10X11,,51.60,-516.00,2025-09-19,186
2025-09-14,SO/2025-26/1842,RingSpanner14X15,,67.33,-673.30,2025-09-19,186
2025-09-14,SO/2025-26/1847,"CombinationPliers6""",,176.18,-1057.08,2025-09-19,186
2025-09-14,SO/2025-26/1847,100mmSlimTaperwithHandle,,31.70,-317.00,2025-09-19,186
2025-09-14,SO/2025-26/1847,100mmSlimTaper,,27.00,-297.00,2025-09-19,186
2025-09-14,SO/2025-26/1847,125mmSlimTaper,,31.70,-317.00,2025-09-19,186
2025-09-14,SO/2025-26/1849,RingSpanner14X15,,67.33,-336.65,2025-09-19,186
2025-09-14,SO/2025-26/1849,RingSpanner18X19,,100.05,-500.25,2025-09-19,186
2025-09-14,SO/2025-26/1849,WaterPumpPlier10,,257.35,-1544.10,2025-09-19,186
2025-09-14,SO/2025-26/1849,Plier Wire Stripper - 5 inch Insulated,,52.85,-1057.00,2025-09-19,186
2025-09-14,SO/2025-26/1849,AdjustableWrench12,,355.51,-2133.06,2025-09-19,186
2025-09-14,SO/2025-26/1849,AdjustableWrench8,,194.43,-1166.58,2025-09-19,186
2025-09-14,SO/2025-26/1849,Files250mmFlatBastardFLAT250,,90.90,-3636.00,2025-09-19,186
2025-09-14,SO/2025-26/1849,Files300mmFlatBusteredFLAT3001,,130.17,-650.85,2025-09-19,186
2025-09-15,SO/2025-26/1851,GC 0.50 x 1220 x 12,,1600.85,-48025.50,2025-09-20,185
2025-09-15,SO/2025-26/1851,GC 0.50 x 1220 x 14,,1868.64,-46716.00,2025-09-20,185
2025-09-15,SO/2025-26/1854,DURASHINE (B) 13 X 47 MM,,2001.78,-6005.34,2025-09-20,185
2025-09-15,SO/2025-26/1855,GC 0.40 x 800 x 10,,736.44,-736.44,2025-09-20,185
2025-09-15,SO/2025-26/1855,GC 0.50 x 840 x 09,,777.97,-31118.80,2025-09-20,185
2025-09-15,SO/2025-26/1856,GC 0.60 x 840 x 08,,809.32,-109258.20,2025-09-20,185
2025-09-15,SO/2025-26/1857,GC 0.30 x 800 x 10,,574.58,-1723.74,2025-09-20,185
2025-09-15,SO/2025-26/1857,GC  0.25 x 800 x 09,,447.46,-447.46,2025-09-20,185
2025-09-15,SO/2025-26/1857,GC  0.25 x 800 x 12,,580.50,-2902.50,2025-09-20,185
2025-09-15,SO/2025-26/1857,GC 0.40 x 800 x 10,,736.44,-1472.88,2025-09-20,185
2025-09-15,SO/2025-26/1857,GC 0.35 x 800 x 14,,903.38,-903.38,2025-09-20,185
2025-09-15,SO/2025-26/1860,GC  0.25 x 800 x 08,,398.31,-11949.30,2025-09-20,185
2025-09-15,SO/2025-26/1860,GC  0.25 x 800 x 09,,447.46,-7606.82,2025-09-20,185
2025-09-15,SO/2025-26/1860,GC 0.30 x 800 x 07,,392.37,-7847.40,2025-09-20,185
2025-09-15,SO/2025-26/1860,GC 0.35 x 800 x 08,,514.40,-14403.20,2025-09-20,185
2025-09-15,SO/2025-26/1860,GC 0.40 x 800 x 07,,502.54,-10050.80,2025-09-20,185
2025-09-15,SO/2025-26/1860,GC 0.35 x 910 x 08,,619.49,-4336.43,2025-09-20,185
2025-09-15,SO/2025-26/1860,GC 0.35 x 910 x 09,,674.58,-18888.24,2025-09-20,185
2025-09-15,SO/2025-26/1861,GC 0.30 x 910 x 06,,366.94,-366.94,2025-09-20,185
2025-09-15,SO/2025-26/1861,GC 0.30 x 1220 x 07,,587.29,-5872.90,2025-09-20,185
2025-09-15,SO/2025-26/1862,GC  0.25 x 800 x 09,,447.46,-894.92,2025-09-20,185
2025-09-15,SO/2025-26/1868,"32mm-1/2""Sq. Dr.Std.Hand Hex Socket",,112.63,-563.15,2025-09-20,185
2025-09-15,SO/2025-26/1869,"Combination Pliers 8""",,169.60,-1017.60,2025-09-20,185
2025-09-15,SO/2025-26/1869,ALLEN KEY : Set of 9 (Size 1.5 to 10mm),,157.30,-1101.10,2025-09-20,185
2025-09-16,SO/2025-26/1881,GC 0.30 x 910 x 14,,911.86,-19149.06,2025-09-21,184
2025-09-16,SO/2025-26/1881,GC 0.30 x 1220 x 14,,1216.10,-24322.00,2025-09-21,184
2025-09-16,SO/2025-26/1881,GC 0.45 x 840 x 10,,817.80,-22898.40,2025-09-21,184
2025-09-16,SO/2025-26/1881,GC 0.40 x 800 x 10,,736.44,-2945.76,2025-09-21,184
2025-09-16,SO/2025-26/1881,GC 0.35 x 800 x 10,,643.22,-13507.62,2025-09-21,184
2025-09-16,SO/2025-26/1881,GC 0.35 x 800 x 14,,903.38,-18067.60,2025-09-21,184
2025-09-16,SO/2025-26/1882,TCT BLADE - 4 INCH -30 TEETH,,,,2025-09-21,184
2025-09-16,SO/2025-26/1885,GC  0.25 x 800 x 08,,398.31,-398.31,2025-09-21,184
2025-09-16,SO/2025-26/1886,GC  0.25 x 800 x 07,,344.92,-12072.20,2025-09-21,184
2025-09-16,SO/2025-26/1886,GC  0.25 x 800 x 08,,398.31,-3983.10,2025-09-21,184
2025-09-18,SO/2025-26/1895,GC 0.60 x 840 x 10,,1059.32,-3177.96,2025-09-23,182
2025-09-18,SO/2025-26/1896,GC  0.25 x 800 x 07,,344.92,-689.84,2025-09-23,182
2025-09-18,SO/2025-26/1897,GC 0.30 x 800 x 07,,392.37,-7847.40,2025-09-23,182
2025-09-18,SO/2025-26/1897,GC 0.30 x 800 x 08,,462.71,-1850.84,2025-09-23,182
2025-09-18,SO/2025-26/1897,GC 0.35 x 800 x 08,,514.40,-514.40,2025-09-23,182
2025-09-18,SO/2025-26/1898,GC 0.25 x 800 x 06,,294.92,-1769.52,2025-09-23,182
2025-09-18,SO/2025-26/1898,GP Sheet Flashing 0.25mm GP 02 0.25x300x3660mm,,210.18,-6305.40,2025-09-23,182
2025-09-18,SO/2025-26/1899,GP Sheet Flashing 0.30mm GP02 0.30x300x3050mm,,203.39,-5084.75,2025-09-23,182
2025-09-19,SO/2025-26/1904,GC 0.60 x 840 x 10,,1059.32,-8474.56,2025-09-24,181
2025-09-19,SO/2025-26/1904,GC 0.30 x 800 x 10,,574.58,-4022.06,2025-09-24,181
2025-09-19,SO/2025-26/1904,GC 0.50 x 840 x 09,,811.86,-1623.72,2025-09-24,181
2025-09-19,SO/2025-26/1904,GC 0.35 x 800 x 12,,781.35,-14064.30,2025-09-24,181
2025-09-19,SO/2025-26/1905,GC 0.35 x 800 x 08,,514.40,-46810.40,2025-09-24,181
2025-09-19,SO/2025-26/1905,GC 0.35 x 800 x 12,,781.35,-28128.60,2025-09-24,181
2025-09-19,SO/2025-26/1906,GC  0.25 x 800 x 09,,447.46,-1342.38,2025-09-24,181
2025-09-19,SO/2025-26/1906,GC  0.25 x 800 x 12,,580.50,-1161.00,2025-09-24,181
2025-09-19,SO/2025-26/1907,GC 0.30 x 800 x 08,,462.71,-462.71,2025-09-24,181
2025-09-20,SO/2025-26/1915,GC  0.25 x 800 x 07,,344.92,-689.84,2025-09-25,180
2025-09-20,SO/2025-26/1915,GC  0.25 x 800 x 08,,398.31,-1991.55,2025-09-25,180
2025-09-20,SO/2025-26/1915,GC 0.30 x 800 x 08,,462.71,-1850.84,2025-09-25,180
2025-09-20,SO/2025-26/1916,GC 0.45 x 840 x 10,,817.80,-817.80,2025-09-25,180
2025-09-20,SO/2025-26/1916,GC 0.50 x 1220 x 14,,1933.90,-1933.90,2025-09-25,180
2025-09-20,SO/2025-26/1917,GC 0.40 x 800 x 12,,859.32,-859.32,2025-09-25,180
2025-09-20,SO/2025-26/1917,GC 0.45 x 840 x 10,,817.80,-817.80,2025-09-25,180
2025-09-20,SO/2025-26/1918,GC  0.25 x 800 x 14,,680.50,-2041.50,2025-09-25,180
2025-09-20,SO/2025-26/1918,GC  0.25 x 800 x 07,,344.92,-344.92,2025-09-25,180
2025-09-20,SO/2025-26/1920,GC  0.25 x 800 x 12,,580.50,-8707.50,2025-09-25,180
2025-09-20,SO/2025-26/1920,GC  0.25 x 800 x 10,,486.44,-6810.16,2025-09-25,180
2025-09-20,SO/2025-26/1920,GC 0.35 x 910 x 08,,619.49,-16726.23,2025-09-25,180
2025-09-20,SO/2025-26/1920,GC 0.30 x 910 x 07,,437.28,-8745.60,2025-09-25,180
2025-09-20,SO/2025-26/1923,GC 0.50 x 1220 x 12,,1661.86,-9971.16,2025-09-25,180
2025-09-20,SO/2025-26/1923,GC 0.50 x 1220 x 14,,1933.90,-9669.50,2025-09-25,180
2025-09-20,SO/2025-26/1923,GC 0.50 x 1220 x 08,,1077.11,-1077.11,2025-09-25,180
2025-09-20,SO/2025-26/1923,GC 0.35 x 1220 x 08,,788.13,-7093.17,2025-09-25,180
2025-09-20,SO/2025-26/1925,DURASHINE (B) 11 X 47 MM,,1693.81,-84690.50,2025-09-25,180
2025-09-21,SO/2025-26/1835,D.O.E Spanner 1/4X5/16,,29.60,-296.00,2025-09-18,187
2025-09-21,SO/2025-26/1842,20mm12SqDrStdHandHexSocket,,56.00,-560.00,2025-09-19,186
2025-09-21,SO/2025-26/1842,"25mm-1/2sq.Dr.Std.Hand Hex Socket""",,91.24,-912.40,2025-09-19,186
2025-09-21,SO/2025-26/1842,29mm-1/2 Inch Sq. Dr.Std.Hand Hex Socket,,105.71,-1057.10,2025-09-19,186
2025-09-21,SO/2025-26/1848,"23mm-1/2""Sq. Dr.Std.Hand Hex Socket",,62.92,-1258.40,2025-09-19,186
2025-09-21,SO/2025-26/1848,"25mm-1/2sq.Dr.Std.Hand Hex Socket""",,91.24,-1824.80,2025-09-19,186
2025-09-21,SO/2025-26/1930,AdjustableWrench10,,254.40,-1526.40,2025-09-26,179
2025-09-22,SO/2025-26/1933,GC  0.25 x 800 x 07,,344.92,-689.84,2025-09-27,178
2025-09-22,SO/2025-26/1933,GC  0.25 x 800 x 10,,486.44,-1459.32,2025-09-27,178
2025-09-22,SO/2025-26/1933,GC 0.30 x 800 x 07,,392.37,-19618.50,2025-09-27,178
2025-09-22,SO/2025-26/1933,GC 0.30 x 800 x 08,,462.71,-20821.95,2025-09-27,178
2025-09-22,SO/2025-26/1933,GC 0.30 x 800 x 09,,516.95,-20161.05,2025-09-27,178
2025-09-22,SO/2025-26/1933,GC 0.30 x 800 x 14,,778.81,-2336.43,2025-09-27,178
2025-09-22,SO/2025-26/1933,GC 0.35 x 800 x 08,,514.40,-23662.40,2025-09-27,178
2025-09-22,SO/2025-26/1933,GC 0.35 x 800 x 10,,643.22,-13507.62,2025-09-27,178
2025-09-22,SO/2025-26/1933,GC 0.40 x 800 x 07,,502.54,-14573.66,2025-09-27,178
2025-09-22,SO/2025-26/1942,100mmSlimTaper,,27.00,-270.00,2025-09-27,178
2025-09-23,SO/2025-26/1869,20mm12SqDrStdHandHexSocket,,56.05,-560.50,2025-09-20,185
2025-09-23,SO/2025-26/1943,GC  0.25 x 800 x 07,,344.92,-344.92,2025-09-28,177
2025-09-23,SO/2025-26/1943,GC  0.25 x 800 x 08,,398.31,-398.31,2025-09-28,177
2025-09-23,SO/2025-26/1944,T-SOCKET SPANNER 10MM,,123.96,-619.80,2025-09-28,177
2025-09-23,SO/2025-26/1944,ALLEN KEY : Set of 9 (Size 1.5 to 10mm),,157.30,-1101.10,2025-09-28,177
2025-09-23,SO/2025-26/1945,DURASHINE LINER (G) 24 X 37 MM,,2989.83,-298983.00,2025-09-28,177
2025-09-24,SO/2025-26/1949,GC 0.30 x 800 x 07,,392.37,-392.37,2025-09-29,176
2025-09-24,SO/2025-26/1950,GC 0.35 x 800 x 12,,781.35,-781.35,2025-09-29,176
2025-09-24,SO/2025-26/1952,GC 0.30 x 910 x 07,,437.28,-4372.80,2025-09-29,176
2025-09-24,SO/2025-26/1959,GC 0.50 x 840 x 12,,1077.12,-1077.12,2025-09-29,176
2025-09-24,SO/2025-26/1959,GC  0.25 x 800 x 08,,398.31,-1194.93,2025-09-29,176
2025-09-25,SO/2025-26/1963,GC  0.25 x 800 x 07,,344.92,-6898.40,2025-09-30,175
2025-09-25,SO/2025-26/1963,GC 0.45 x 840 x 10,,817.80,-17173.80,2025-09-30,175
2025-09-25,SO/2025-26/1963,GC 0.50 x 840 x 09,,811.86,-11366.04,2025-09-30,175
2025-09-25,SO/2025-26/1963,GC 0.50 x 840 x 12,,1077.12,-19388.16,2025-09-30,175
2025-09-25,SO/2025-26/1963,GC 0.35 x 1220 x 10,,971.18,-6798.26,2025-09-30,175
2025-09-25,SO/2025-26/1963,GC 0.35 x 1220 x 12,,1167.79,-7006.74,2025-09-30,175
2025-09-25,SO/2025-26/1965,GC 0.35 x 910 x 08,,619.49,-1858.47,2025-09-30,175
2025-09-25,SO/2025-26/1970,GC 0.35 x 1220 x 09,,878.81,-7030.48,2025-09-30,175
2025-09-25,SO/2025-26/1970,GC 0.45 x 840 x 10,,817.80,-11449.20,2025-09-30,175
2025-09-25,SO/2025-26/1970,GC 0.50 x 840 x 09,,811.86,-12989.76,2025-09-30,175
2025-09-25,SO/2025-26/1970,GC 0.50 x 1220 x 12,,1661.86,-18280.46,2025-09-30,175
2025-09-25,SO/2025-26/1970,GP Sheet Flashing 0.25mm GP 02 0.25x300x3660mm,,210.18,-10509.00,2025-09-30,175
2025-09-25,SO/2025-26/1971,GC 0.30 x 910 x 14,,911.86,-3647.44,2025-09-30,175
2025-10-08,SO/2025-26/1993,DURASHINE (B) 16 X 47 MM,,2463.73,-73911.90,2025-10-13,162
2025-10-09,SO/2025-26/2001,GC 0.30 x 1220 x 08,,691.52,-691.52,2025-10-14,161
2025-10-09,SO/2025-26/2001,GC 0.50 x 1220 x 10,,1383.90,-19374.60,2025-10-14,161
2025-10-09,SO/2025-26/2001,GC  0.25 x 800 x 14,,680.50,-1361.00,2025-10-14,161
2025-10-09,SO/2025-26/2001,GC 0.30 x 800 x 08,,462.71,-1388.13,2025-10-14,161
2025-10-09,SO/2025-26/2001,GC 0.30 x 800 x 12,,666.10,-1332.20,2025-10-14,161
2025-10-09,SO/2025-26/2001,GC 0.50 x 840 x 09,,811.86,-6494.88,2025-10-14,161
2025-10-10,SO/2025-26/1921,20mm12SqDrStdHandHexSocket,,56.00,-560.00,2025-09-25,180
2025-10-10,SO/2025-26/1921,"23mm-1/2""Sq. Dr.Std.Hand Hex Socket",,62.92,-629.20,2025-09-25,180
2025-10-10,SO/2025-26/1921,29mm-1/2 Inch Sq. Dr.Std.Hand Hex Socket,,105.71,-1057.10,2025-09-25,180
2025-10-10,SO/2025-26/2003,GC 0.45 x 1220 x 08,,961.01,-961.01,2025-10-15,160
2025-10-11,SO/2025-26/2007,DURASHINE LINER (AW) 12 X 37 MM,,1494.92,-4484.76,2025-10-16,159
2025-10-11,SO/2025-26/2010,GC 0.50 x 840 x 10,,898.31,-898.31,2025-10-16,159
2025-10-11,SO/2025-26/2011,GC 0.30 x 910 x 14,,911.86,-4559.30,2025-10-16,159
2025-10-11,SO/2025-26/2011,GC  0.25 x 800 x 12,,580.50,-580.50,2025-10-16,159
2025-10-12,SO/2025-26/2016,T-SOCKET SPANNER 12MM,,126.47,-1011.76,2025-10-17,158
2025-10-12,SO/2025-26/2016,Hammer Dfs 5,,608.35,-2433.40,2025-10-17,158
2025-10-13,SO/2025-26/2020,GC  0.25 x 800 x 07,,344.92,-1034.76,2025-10-18,157
2025-10-13,SO/2025-26/2020,GC  0.25 x 800 x 08,,398.31,-796.62,2025-10-18,157
2025-10-13,SO/2025-26/2020,GC  0.25 x 800 x 09,,447.46,-1342.38,2025-10-18,157
2025-10-13,SO/2025-26/2020,GC 0.30 x 800 x 07,,392.37,-39237.00,2025-10-18,157
2025-10-13,SO/2025-26/2021,GC 0.35 x 800 x 12,,781.35,-1562.70,2025-10-18,157
2025-10-13,SO/2025-26/2026,Powrah - Nepal Agri 1.6,,248.24,-104260.80,2025-10-18,157
2025-10-14,SO/2025-26/2029,GC  0.25 x 800 x 08,,375.42,-1877.10,2025-10-19,156
2025-10-14,SO/2025-26/2035,GC 0.35 x 1220 x 10,,971.18,-971.18,2025-10-19,156
2025-10-14,SO/2025-26/2036,GC 0.35 x 910 x 08,,619.49,-1858.47,2025-10-19,156
2025-10-14,SO/2025-26/2041,"Cutting Wheel - 4""",,,,2025-10-19,156
2025-10-15,SO/2025-26/2049,GC 0.35 x 800 x 10,,643.22,-4502.54,2025-10-20,155
2025-10-15,SO/2025-26/2049,GC 0.25 x 800 x 06,,294.92,-16515.52,2025-10-20,155
2025-10-15,SO/2025-26/2049,GC 0.30 x 800 x 12,,666.10,-4662.70,2025-10-20,155
2025-10-15,SO/2025-26/2051,GC 0.30 x 800 x 08,,462.71,-925.42,2025-10-20,155
2025-10-15,SO/2025-26/2062,RingSpanner21X23,,144.72,-1447.20,2025-10-20,155
2025-10-15,SO/2025-26/2067,100mmSlimTaper,,27.00,-27.00,2025-10-28,147
2025-10-15,SO/2025-26/2071,GC 0.30 x 1220 x 16,,1361.86,-13618.60,2025-10-20,155
2025-10-15,SO/2025-26/2073,GC  0.25 x 800 x 07,,344.92,-10347.60,2025-10-20,155
2025-10-15,SO/2025-26/2073,GC  0.25 x 800 x 08,,398.31,-796.62,2025-10-20,155
2025-10-15,SO/2025-26/2073,GC  0.25 x 800 x 12,,580.50,-580.50,2025-10-20,155
2025-10-15,SO/2025-26/2073,GC 0.30 x 800 x 08,,462.71,-2313.55,2025-10-20,155
2025-10-16,SO/2025-26/2089,DMD SAW BLADE - 5 INCH -SEG,,,,2025-10-21,154
2025-10-17,SO/2025-26/2091,GC 0.25 x 800 x 06,,294.92,-294.92,2025-10-22,153
2025-10-17,SO/2025-26/2091,GC 0.35 x 800 x 07,,444.91,-1779.64,2025-10-22,153
2025-10-17,SO/2025-26/2091,GC 0.35 x 800 x 09,,577.11,-577.11,2025-10-22,153
2025-10-17,SO/2025-26/2092,GC 0.25 x 800 x 06,,294.92,-294.92,2025-10-22,153
2025-10-17,SO/2025-26/2092,GC  0.25 x 800 x 12,,580.50,-580.50,2025-10-22,153
2025-10-18,SO/2025-26/2099,GC 0.35 x 800 x 07,,444.91,-889.82,2025-10-23,152
2025-10-18,SO/2025-26/2102,Crow Bar -29(29x1650),,1054.76,-2109.52,2025-10-23,152
2025-10-18,SO/2025-26/2105,GC 0.35 x 1220 x 16,,1553.38,-15533.80,2025-10-23,152
2025-10-20,SO/2025-26/2106,GC 0.30 x 800 x 10,,576.27,-576.27,2025-10-25,150
2025-10-21,SO/2025-26/2111,DURASHINE PANEL RIB 14 X 37 MM (B),,1744.07,-26161.05,2025-10-26,149
2025-10-22,SO/2025-26/2113,GC 0.35 x 1220 x 12,,1167.79,-14013.48,2025-10-27,148
2025-10-22,SO/2025-26/2114,GC  0.25 x 800 x 10,,486.44,-486.44,2025-10-27,148
2025-10-24,SO/2025-26/2129,GC 0.35 x 910 x 08,,619.49,-619.49,2025-10-29,146
2025-10-24,SO/2025-26/2139,GC  0.25 x 800 x 14,,661.86,-1985.58,2025-10-29,146
2025-10-25,SO/2025-26/2141,GC 0.40 x 800 x 12,,859.32,-5155.92,2025-10-30,145
2025-10-25,SO/2025-26/2141,GC 0.50 x 1220 x 14,,1933.90,-38678.00,2025-10-30,145
2025-10-25,SO/2025-26/2141,GC 0.30 x 1220 x 10,,851.69,-5961.83,2025-10-30,145
2025-10-25,SO/2025-26/2141,GC 0.30 x 1220 x 14,,1216.10,-25538.10,2025-10-30,145
2025-10-25,SO/2025-26/2141,GC 0.50 x 840 x 12,,1077.12,-6462.72,2025-10-30,145
2025-10-25,SO/2025-26/2147,GC 0.30 x 800 x 08,,462.71,-462.71,2025-10-30,145
2025-10-25,SO/2025-26/2147,GC 0.35 x 1220 x 08,,788.13,-1576.26,2025-10-30,145
2025-10-25,SO/2025-26/2150,GC 0.40 x 800 x 10,,736.44,-736.44,2025-10-30,145
2025-10-25,SO/2025-26/2150,GP Sheet Flashing 0.30mm GP02 0.30x300x3050mm,,198.31,-19831.00,2025-10-30,145
2025-10-25,SO/2025-26/2150,GP Sheet Flashing 0.30mm GP02 0.30x300x3660mm,,238.14,-23814.00,2025-10-30,145
2025-10-26,SO/2025-26/2160,GC 0.35 x 1220 x 06,,579.66,-1159.32,2025-10-31,144
